,Date,Hour,Count_0,Weekday,Month,IsWeekend,Count_4,Count_1,Count_5,Count_3,Count_2
2014-06-07 14:00:00,2014-06-07,14,338,5,6,0,374,87.0,147,65.0,7.0
2014-06-07 15:00:00,2014-06-07,15,433,5,6,0,486,72.0,117,58.0,7.0
2014-06-07 16:00:00,2014-06-07,16,601,5,6,0,517,81.0,134,41.0,14.0
2014-06-07 17:00:00,2014-06-07,17,447,5,6,0,484,74.0,164,51.0,18.0
2014-06-07 18:00:00,2014-06-07,18,552,5,6,0,455,72.0,155,86.0,15.0
2014-06-07 19:00:00,2014-06-07,19,368,5,6,0,384,69.0,120,72.0,10.0
2014-06-07 20:00:00,2014-06-07,20,406,5,6,0,418,92.0,171,63.0,11.0
2014-06-07 21:00:00,2014-06-07,21,541,5,6,0,479,133.0,180,59.0,11.0
2014-06-07 22:00:00,2014-06-07,22,616,5,6,0,719,175.0,204,58.0,10.0
2014-06-07 23:00:00,2014-06-07,23,561,5,6,0,788,87.0,183,22.0,5.0
2014-06-08 00:00:00,2014-06-08,0,301,6,6,0,561,46.0,124,16.0,8.0
2014-06-08 01:00:00,2014-06-08,1,158,6,6,0,360,23.0,99,12.0,4.0
2014-06-08 02:00:00,2014-06-08,2,112,6,6,0,218,20.0,50,8.0,1.0
2014-06-08 03:00:00,2014-06-08,3,87,6,6,0,151,13.0,51,3.0,1.0
2014-06-08 04:00:00,2014-06-08,4,73,6,6,0,58,11.0,36,8.0,3.0
2014-06-08 05:00:00,2014-06-08,5,64,6,6,0,46,12.0,31,18.0,2.0
2014-06-08 06:00:00,2014-06-08,6,84,6,6,0,66,12.0,33,13.0,2.0
2014-06-08 07:00:00,2014-06-08,7,93,6,6,0,106,17.0,49,13.0,4.0
2014-06-08 08:00:00,2014-06-08,8,131,6,6,0,103,33.0,57,14.0,2.0
2014-06-08 09:00:00,2014-06-08,9,208,6,6,0,154,41.0,95,14.0,4.0
2014-06-08 10:00:00,2014-06-08,10,248,6,6,0,195,52.0,94,20.0,11.0
2014-06-08 11:00:00,2014-06-08,11,277,6,6,0,221,61.0,117,24.0,11.0
2014-06-08 12:00:00,2014-06-08,12,316,6,6,0,297,51.0,129,46.0,14.0
2014-06-08 13:00:00,2014-06-08,13,349,6,6,0,311,69.0,111,39.0,13.0
2014-06-08 14:00:00,2014-06-08,14,356,6,6,0,379,72.0,115,74.0,15.0
2014-06-08 15:00:00,2014-06-08,15,406,6,6,0,385,75.0,118,83.0,23.0
2014-06-08 16:00:00,2014-06-08,16,496,6,6,0,386,106.0,106,35.0,17.0
2014-06-08 17:00:00,2014-06-08,17,397,6,6,0,324,82.0,86,42.0,24.0
2014-06-08 18:00:00,2014-06-08,18,319,6,6,0,259,80.0,110,66.0,18.0
2014-06-08 19:00:00,2014-06-08,19,243,6,6,0,251,88.0,92,59.0,14.0
2014-06-08 20:00:00,2014-06-08,20,245,6,6,0,239,112.0,86,61.0,16.0
2014-06-08 21:00:00,2014-06-08,21,222,6,6,0,248,147.0,107,46.0,17.0
2014-06-08 22:00:00,2014-06-08,22,263,6,6,0,163,157.0,76,68.0,23.0
2014-06-08 23:00:00,2014-06-08,23,136,6,6,0,121,50.0,34,88.0,10.0
2014-06-09 00:00:00,2014-06-09,0,82,0,6,0,55,15.0,36,43.0,6.0
2014-06-09 01:00:00,2014-06-09,1,45,0,6,0,37,9.0,10,8.0,5.0
2014-06-09 02:00:00,2014-06-09,2,27,0,6,0,44,9.0,13,2.0,0.0
2014-06-09 03:00:00,2014-06-09,3,90,0,6,0,107,15.0,25,7.0,2.0
2014-06-09 04:00:00,2014-06-09,4,156,0,6,0,135,35.0,55,24.0,9.0
2014-06-09 05:00:00,2014-06-09,5,276,0,6,0,267,47.0,96,39.0,6.0
2014-06-09 06:00:00,2014-06-09,6,585,0,6,0,529,46.0,156,39.0,12.0
2014-06-09 07:00:00,2014-06-09,7,960,0,6,0,538,69.0,157,50.0,14.0
2014-06-09 08:00:00,2014-06-09,8,1029,0,6,0,634,73.0,126,26.0,19.0
2014-06-09 09:00:00,2014-06-09,9,823,0,6,0,444,109.0,114,26.0,11.0
2014-06-09 10:00:00,2014-06-09,10,546,0,6,0,364,80.0,76,18.0,14.0
2014-06-09 11:00:00,2014-06-09,11,443,0,6,0,284,66.0,66,35.0,9.0
2014-06-09 12:00:00,2014-06-09,12,388,0,6,0,253,50.0,61,16.0,14.0
2014-06-09 13:00:00,2014-06-09,13,436,0,6,0,316,51.0,50,33.0,17.0
2014-06-09 14:00:00,2014-06-09,14,500,0,6,0,341,58.0,71,52.0,15.0
2014-06-09 15:00:00,2014-06-09,15,678,0,6,0,415,45.0,38,45.0,28.0
2014-06-09 16:00:00,2014-06-09,16,833,0,6,0,422,68.0,65,58.0,25.0
2014-06-09 17:00:00,2014-06-09,17,977,0,6,0,591,56.0,65,27.0,12.0
2014-06-09 18:00:00,2014-06-09,18,759,0,6,0,432,60.0,74,45.0,12.0
2014-06-09 19:00:00,2014-06-09,19,580,0,6,0,372,56.0,60,39.0,18.0
2014-06-09 20:00:00,2014-06-09,20,548,0,6,0,370,43.0,66,34.0,6.0
2014-06-09 21:00:00,2014-06-09,21,501,0,6,0,351,55.0,62,39.0,19.0
2014-06-09 22:00:00,2014-06-09,22,266,0,6,0,195,50.0,50,71.0,11.0
2014-06-09 23:00:00,2014-06-09,23,138,0,6,0,147,29.0,37,40.0,12.0
2014-06-10 00:00:00,2014-06-10,0,75,1,6,0,80,8.0,16,8.0,9.0
2014-06-10 01:00:00,2014-06-10,1,50,1,6,0,46,3.0,9,2.0,1.0
2014-06-10 02:00:00,2014-06-10,2,23,1,6,0,39,6.0,15,0.0,0.0
2014-06-10 03:00:00,2014-06-10,3,47,1,6,0,42,11.0,17,2.0,0.0
2014-06-10 04:00:00,2014-06-10,4,98,1,6,0,83,7.0,37,15.0,7.0
2014-06-10 05:00:00,2014-06-10,5,179,1,6,0,161,22.0,67,25.0,6.0
2014-06-10 06:00:00,2014-06-10,6,440,1,6,0,374,42.0,111,25.0,7.0
2014-06-10 07:00:00,2014-06-10,7,701,1,6,0,511,41.0,137,29.0,8.0
2014-06-10 08:00:00,2014-06-10,8,606,1,6,0,455,48.0,115,12.0,10.0
2014-06-10 09:00:00,2014-06-10,9,383,1,6,0,267,61.0,68,11.0,8.0
2014-06-10 10:00:00,2014-06-10,10,378,1,6,0,254,49.0,51,12.0,12.0
2014-06-10 11:00:00,2014-06-10,11,421,1,6,0,285,57.0,57,18.0,10.0
2014-06-10 12:00:00,2014-06-10,12,433,1,6,0,244,37.0,49,25.0,13.0
2014-06-10 13:00:00,2014-06-10,13,467,1,6,0,337,60.0,53,9.0,7.0
2014-06-10 14:00:00,2014-06-10,14,608,1,6,0,438,54.0,53,49.0,15.0
2014-06-10 15:00:00,2014-06-10,15,841,1,6,0,538,47.0,62,44.0,13.0
2014-06-10 16:00:00,2014-06-10,16,1010,1,6,0,640,75.0,70,31.0,10.0
2014-06-10 17:00:00,2014-06-10,17,1146,1,6,0,714,46.0,63,24.0,15.0
2014-06-10 18:00:00,2014-06-10,18,840,1,6,0,528,47.0,68,36.0,16.0
2014-06-10 19:00:00,2014-06-10,19,679,1,6,0,425,51.0,83,44.0,11.0
2014-06-10 20:00:00,2014-06-10,20,755,1,6,0,535,98.0,67,45.0,10.0
2014-06-10 21:00:00,2014-06-10,21,604,1,6,0,534,94.0,131,82.0,13.0
2014-06-10 22:00:00,2014-06-10,22,367,1,6,0,384,51.0,82,25.0,7.0
2014-06-10 23:00:00,2014-06-10,23,231,1,6,0,192,34.0,41,27.0,7.0
2014-06-11 00:00:00,2014-06-11,0,108,2,6,0,105,4.0,31,6.0,4.0
2014-06-11 01:00:00,2014-06-11,1,55,2,6,0,62,3.0,20,1.0,5.0
2014-06-11 02:00:00,2014-06-11,2,36,2,6,0,49,3.0,12,1.0,0.0
2014-06-11 03:00:00,2014-06-11,3,54,2,6,0,58,14.0,25,2.0,0.0
2014-06-11 04:00:00,2014-06-11,4,81,2,6,0,88,16.0,42,9.0,4.0
2014-06-11 05:00:00,2014-06-11,5,192,2,6,0,190,25.0,60,20.0,10.0
2014-06-11 06:00:00,2014-06-11,6,559,2,6,0,413,35.0,108,21.0,13.0
2014-06-11 07:00:00,2014-06-11,7,778,2,6,0,558,54.0,130,36.0,10.0
2014-06-11 08:00:00,2014-06-11,8,756,2,6,0,502,48.0,110,20.0,6.0
2014-06-11 09:00:00,2014-06-11,9,517,2,6,0,289,60.0,90,15.0,17.0
2014-06-11 10:00:00,2014-06-11,10,445,2,6,0,268,53.0,61,17.0,9.0
2014-06-11 11:00:00,2014-06-11,11,453,2,6,0,281,52.0,57,17.0,11.0
2014-06-11 12:00:00,2014-06-11,12,474,2,6,0,267,46.0,63,21.0,6.0
2014-06-11 13:00:00,2014-06-11,13,567,2,6,0,358,65.0,59,35.0,20.0
2014-06-11 14:00:00,2014-06-11,14,703,2,6,0,483,66.0,69,58.0,11.0
2014-06-11 15:00:00,2014-06-11,15,895,2,6,0,560,46.0,64,31.0,20.0
2014-06-11 16:00:00,2014-06-11,16,1019,2,6,0,626,70.0,61,27.0,23.0
2014-06-11 17:00:00,2014-06-11,17,1110,2,6,0,668,63.0,71,50.0,19.0
2014-06-11 18:00:00,2014-06-11,18,999,2,6,0,582,54.0,81,20.0,9.0
2014-06-11 19:00:00,2014-06-11,19,875,2,6,0,523,80.0,77,37.0,10.0
2014-06-11 20:00:00,2014-06-11,20,904,2,6,0,518,66.0,104,32.0,18.0
2014-06-11 21:00:00,2014-06-11,21,706,2,6,0,698,71.0,98,30.0,17.0
2014-06-11 22:00:00,2014-06-11,22,569,2,6,0,599,63.0,62,53.0,20.0
2014-06-11 23:00:00,2014-06-11,23,264,2,6,0,252,52.0,57,43.0,15.0
2014-06-12 00:00:00,2014-06-12,0,125,3,6,0,111,12.0,26,19.0,11.0
2014-06-12 01:00:00,2014-06-12,1,58,3,6,0,88,7.0,19,4.0,2.0
2014-06-12 02:00:00,2014-06-12,2,39,3,6,0,42,6.0,15,2.0,2.0
2014-06-12 03:00:00,2014-06-12,3,60,3,6,0,80,17.0,28,2.0,0.0
2014-06-12 04:00:00,2014-06-12,4,104,3,6,0,96,15.0,36,13.0,7.0
2014-06-12 05:00:00,2014-06-12,5,169,3,6,0,166,35.0,78,32.0,4.0
2014-06-12 06:00:00,2014-06-12,6,477,3,6,0,382,46.0,120,25.0,11.0
2014-06-12 07:00:00,2014-06-12,7,782,3,6,0,567,46.0,121,33.0,11.0
2014-06-12 08:00:00,2014-06-12,8,716,3,6,0,529,43.0,106,14.0,11.0
2014-06-12 09:00:00,2014-06-12,9,505,3,6,0,337,60.0,75,19.0,10.0
2014-06-12 10:00:00,2014-06-12,10,463,3,6,0,298,66.0,74,8.0,9.0
2014-06-12 11:00:00,2014-06-12,11,485,3,6,0,312,53.0,57,12.0,7.0
2014-06-12 12:00:00,2014-06-12,12,521,3,6,0,349,62.0,68,26.0,10.0
2014-06-12 13:00:00,2014-06-12,13,651,3,6,0,389,51.0,86,31.0,11.0
2014-06-12 14:00:00,2014-06-12,14,763,3,6,0,513,46.0,70,76.0,18.0
2014-06-12 15:00:00,2014-06-12,15,990,3,6,0,603,68.0,83,42.0,26.0
2014-06-12 16:00:00,2014-06-12,16,1119,3,6,0,667,74.0,87,43.0,11.0
2014-06-12 17:00:00,2014-06-12,17,1272,3,6,0,819,77.0,82,27.0,16.0
2014-06-12 18:00:00,2014-06-12,18,1247,3,6,0,812,75.0,78,49.0,20.0
2014-06-12 19:00:00,2014-06-12,19,1036,3,6,0,745,85.0,83,45.0,18.0
2014-06-12 20:00:00,2014-06-12,20,963,3,6,0,819,119.0,109,51.0,14.0
2014-06-12 21:00:00,2014-06-12,21,868,3,6,0,843,100.0,109,35.0,14.0
2014-06-12 22:00:00,2014-06-12,22,682,3,6,0,991,88.0,94,38.0,21.0
2014-06-12 23:00:00,2014-06-12,23,499,3,6,0,647,62.0,59,45.0,14.0
2014-06-13 00:00:00,2014-06-13,0,199,4,6,0,238,10.0,33,21.0,8.0
2014-06-13 01:00:00,2014-06-13,1,89,4,6,0,186,10.0,30,2.0,2.0
2014-06-13 02:00:00,2014-06-13,2,67,4,6,0,104,8.0,20,2.0,2.0
2014-06-13 03:00:00,2014-06-13,3,89,4,6,0,125,11.0,33,8.0,1.0
2014-06-13 04:00:00,2014-06-13,4,159,4,6,0,117,17.0,56,11.0,14.0
2014-06-13 05:00:00,2014-06-13,5,172,4,6,0,203,29.0,77,39.0,8.0
2014-06-13 06:00:00,2014-06-13,6,476,4,6,0,375,30.0,106,39.0,4.0
2014-06-13 07:00:00,2014-06-13,7,755,4,6,0,644,53.0,160,20.0,7.0
2014-06-13 08:00:00,2014-06-13,8,1000,4,6,0,643,41.0,136,10.0,7.0
2014-06-13 09:00:00,2014-06-13,9,799,4,6,0,535,64.0,99,13.0,6.0
2014-06-13 10:00:00,2014-06-13,10,559,4,6,0,356,42.0,82,19.0,9.0
2014-06-13 11:00:00,2014-06-13,11,506,4,6,0,346,55.0,75,27.0,6.0
2014-06-13 12:00:00,2014-06-13,12,520,4,6,0,347,47.0,66,22.0,17.0
2014-06-13 13:00:00,2014-06-13,13,548,4,6,0,384,44.0,94,30.0,14.0
2014-06-13 14:00:00,2014-06-13,14,622,4,6,0,527,65.0,74,40.0,14.0
2014-06-13 15:00:00,2014-06-13,15,850,4,6,0,596,51.0,89,34.0,19.0
2014-06-13 16:00:00,2014-06-13,16,1093,4,6,0,731,54.0,99,24.0,21.0
2014-06-13 17:00:00,2014-06-13,17,1516,4,6,0,1124,103.0,188,46.0,9.0
2014-06-13 18:00:00,2014-06-13,18,1644,4,6,0,1154,96.0,221,27.0,14.0
2014-06-13 19:00:00,2014-06-13,19,1009,4,6,0,839,90.0,149,53.0,19.0
2014-06-13 20:00:00,2014-06-13,20,573,4,6,0,579,91.0,109,60.0,17.0
2014-06-13 21:00:00,2014-06-13,21,538,4,6,0,562,109.0,121,87.0,19.0
2014-06-13 22:00:00,2014-06-13,22,455,4,6,0,570,110.0,144,46.0,14.0
2014-06-13 23:00:00,2014-06-13,23,375,4,6,0,590,106.0,132,47.0,12.0
2014-06-14 00:00:00,2014-06-14,0,189,5,6,0,385,39.0,89,48.0,19.0
2014-06-14 01:00:00,2014-06-14,1,126,5,6,0,283,17.0,58,15.0,5.0
2014-06-14 02:00:00,2014-06-14,2,75,5,6,0,178,14.0,38,5.0,5.0
2014-06-14 03:00:00,2014-06-14,3,92,5,6,0,160,18.0,48,10.0,2.0
2014-06-14 04:00:00,2014-06-14,4,63,5,6,0,69,13.0,39,9.0,3.0
2014-06-14 05:00:00,2014-06-14,5,97,5,6,0,73,7.0,40,13.0,1.0
2014-06-14 06:00:00,2014-06-14,6,119,5,6,0,85,21.0,50,33.0,12.0
2014-06-14 07:00:00,2014-06-14,7,143,5,6,0,122,25.0,61,18.0,0.0
2014-06-14 08:00:00,2014-06-14,8,195,5,6,0,133,33.0,75,10.0,2.0
2014-06-14 09:00:00,2014-06-14,9,245,5,6,0,184,58.0,109,9.0,3.0
2014-06-14 10:00:00,2014-06-14,10,287,5,6,0,215,45.0,113,14.0,5.0
2014-06-14 11:00:00,2014-06-14,11,307,5,6,0,233,44.0,132,14.0,9.0
2014-06-14 12:00:00,2014-06-14,12,275,5,6,0,243,52.0,148,25.0,6.0
2014-06-14 13:00:00,2014-06-14,13,284,5,6,0,275,63.0,148,22.0,14.0
2014-06-14 14:00:00,2014-06-14,14,278,5,6,0,348,61.0,153,41.0,11.0
2014-06-14 15:00:00,2014-06-14,15,442,5,6,0,468,61.0,142,33.0,19.0
2014-06-14 16:00:00,2014-06-14,16,592,5,6,0,628,67.0,179,21.0,16.0
2014-06-14 17:00:00,2014-06-14,17,473,5,6,0,484,67.0,151,35.0,5.0
2014-06-14 18:00:00,2014-06-14,18,452,5,6,0,450,59.0,144,31.0,11.0
2014-06-14 19:00:00,2014-06-14,19,365,5,6,0,470,62.0,164,41.0,12.0
2014-06-14 20:00:00,2014-06-14,20,344,5,6,0,443,66.0,189,45.0,9.0
2014-06-14 21:00:00,2014-06-14,21,465,5,6,0,490,55.0,231,32.0,9.0
2014-06-14 22:00:00,2014-06-14,22,416,5,6,0,754,64.0,222,41.0,16.0
2014-06-14 23:00:00,2014-06-14,23,322,5,6,0,721,58.0,204,24.0,8.0
2014-06-15 00:00:00,2014-06-15,0,198,6,6,0,470,36.0,132,23.0,5.0
2014-06-15 01:00:00,2014-06-15,1,109,6,6,0,328,24.0,108,8.0,0.0
2014-06-15 02:00:00,2014-06-15,2,94,6,6,0,212,18.0,86,10.0,1.0
2014-06-15 03:00:00,2014-06-15,3,74,6,6,0,136,9.0,59,4.0,1.0
2014-06-15 04:00:00,2014-06-15,4,56,6,6,0,62,10.0,52,7.0,3.0
2014-06-15 05:00:00,2014-06-15,5,58,6,6,0,49,15.0,52,14.0,6.0
2014-06-15 06:00:00,2014-06-15,6,85,6,6,0,51,10.0,43,7.0,2.0
2014-06-15 07:00:00,2014-06-15,7,94,6,6,0,78,11.0,45,13.0,2.0
2014-06-15 08:00:00,2014-06-15,8,132,6,6,0,113,25.0,68,11.0,5.0
2014-06-15 09:00:00,2014-06-15,9,214,6,6,0,168,21.0,77,10.0,7.0
2014-06-15 10:00:00,2014-06-15,10,255,6,6,0,197,45.0,100,21.0,9.0
2014-06-15 11:00:00,2014-06-15,11,281,6,6,0,217,49.0,105,11.0,11.0
2014-06-15 12:00:00,2014-06-15,12,273,6,6,0,272,51.0,115,43.0,18.0
2014-06-15 13:00:00,2014-06-15,13,284,6,6,0,304,67.0,111,28.0,17.0
2014-06-15 14:00:00,2014-06-15,14,269,6,6,0,305,80.0,117,69.0,17.0
2014-06-15 15:00:00,2014-06-15,15,294,6,6,0,347,93.0,112,49.0,21.0
2014-06-15 16:00:00,2014-06-15,16,310,6,6,0,347,79.0,124,62.0,19.0
2014-06-15 17:00:00,2014-06-15,17,348,6,6,0,300,78.0,106,56.0,13.0
2014-06-15 18:00:00,2014-06-15,18,309,6,6,0,239,96.0,93,73.0,19.0
2014-06-15 19:00:00,2014-06-15,19,273,6,6,0,239,83.0,80,108.0,29.0
2014-06-15 20:00:00,2014-06-15,20,286,6,6,0,218,110.0,79,85.0,13.0
2014-06-15 21:00:00,2014-06-15,21,265,6,6,0,244,115.0,109,68.0,24.0
2014-06-15 22:00:00,2014-06-15,22,167,6,6,0,183,89.0,61,80.0,24.0
2014-06-15 23:00:00,2014-06-15,23,94,6,6,0,92,24.0,59,52.0,9.0
2014-06-16 00:00:00,2014-06-16,0,38,0,6,0,41,11.0,23,4.0,5.0
2014-06-16 01:00:00,2014-06-16,1,26,0,6,0,30,8.0,9,12.0,2.0
2014-06-16 02:00:00,2014-06-16,2,20,0,6,0,23,6.0,15,3.0,1.0
2014-06-16 03:00:00,2014-06-16,3,61,0,6,0,87,18.0,18,3.0,1.0
2014-06-16 04:00:00,2014-06-16,4,120,0,6,0,115,18.0,37,22.0,18.0
2014-06-16 05:00:00,2014-06-16,5,169,0,6,0,190,30.0,74,42.0,11.0
2014-06-16 06:00:00,2014-06-16,6,324,0,6,0,269,52.0,114,33.0,10.0
2014-06-16 07:00:00,2014-06-16,7,542,0,6,0,424,66.0,101,21.0,16.0
2014-06-16 08:00:00,2014-06-16,8,400,0,6,0,338,98.0,102,16.0,15.0
2014-06-16 09:00:00,2014-06-16,9,279,0,6,0,211,95.0,59,16.0,12.0
2014-06-16 10:00:00,2014-06-16,10,286,0,6,0,197,69.0,57,12.0,19.0
2014-06-16 11:00:00,2014-06-16,11,315,0,6,0,220,58.0,61,23.0,15.0
2014-06-16 12:00:00,2014-06-16,12,268,0,6,0,217,61.0,60,43.0,14.0
2014-06-16 13:00:00,2014-06-16,13,329,0,6,0,259,77.0,49,27.0,11.0
2014-06-16 14:00:00,2014-06-16,14,435,0,6,0,307,45.0,59,63.0,24.0
2014-06-16 15:00:00,2014-06-16,15,550,0,6,0,355,76.0,66,39.0,29.0
2014-06-16 16:00:00,2014-06-16,16,800,0,6,0,504,60.0,76,45.0,13.0
2014-06-16 17:00:00,2014-06-16,17,731,0,6,0,466,50.0,105,38.0,18.0
2014-06-16 18:00:00,2014-06-16,18,491,0,6,0,313,48.0,60,38.0,15.0
2014-06-16 19:00:00,2014-06-16,19,533,0,6,0,380,74.0,54,42.0,20.0
2014-06-16 20:00:00,2014-06-16,20,543,0,6,0,360,49.0,69,54.0,17.0
2014-06-16 21:00:00,2014-06-16,21,399,0,6,0,395,45.0,79,42.0,16.0
2014-06-16 22:00:00,2014-06-16,22,256,0,6,0,227,48.0,46,35.0,16.0
2014-06-16 23:00:00,2014-06-16,23,146,0,6,0,129,23.0,43,34.0,14.0
2014-06-17 00:00:00,2014-06-17,0,75,1,6,0,67,3.0,14,8.0,3.0
2014-06-17 01:00:00,2014-06-17,1,44,1,6,0,46,3.0,12,0.0,2.0
2014-06-17 02:00:00,2014-06-17,2,29,1,6,0,35,3.0,8,3.0,0.0
2014-06-17 03:00:00,2014-06-17,3,55,1,6,0,50,12.0,19,0.0,0.0
2014-06-17 04:00:00,2014-06-17,4,75,1,6,0,97,8.0,27,11.0,5.0
2014-06-17 05:00:00,2014-06-17,5,164,1,6,0,131,19.0,64,21.0,4.0
2014-06-17 06:00:00,2014-06-17,6,328,1,6,0,312,44.0,91,26.0,5.0
2014-06-17 07:00:00,2014-06-17,7,638,1,6,0,443,46.0,116,13.0,7.0
2014-06-17 08:00:00,2014-06-17,8,534,1,6,0,327,70.0,111,10.0,14.0
2014-06-17 09:00:00,2014-06-17,9,335,1,6,0,274,61.0,69,12.0,8.0
2014-06-17 10:00:00,2014-06-17,10,313,1,6,0,238,56.0,47,24.0,9.0
2014-06-17 11:00:00,2014-06-17,11,394,1,6,0,232,39.0,64,19.0,6.0
2014-06-17 12:00:00,2014-06-17,12,419,1,6,0,244,54.0,57,26.0,6.0
2014-06-17 13:00:00,2014-06-17,13,477,1,6,0,376,66.0,56,30.0,6.0
2014-06-17 14:00:00,2014-06-17,14,641,1,6,0,399,39.0,73,43.0,21.0
2014-06-17 15:00:00,2014-06-17,15,835,1,6,0,472,57.0,64,24.0,27.0
2014-06-17 16:00:00,2014-06-17,16,879,1,6,0,598,46.0,71,37.0,15.0
2014-06-17 17:00:00,2014-06-17,17,1006,1,6,0,624,63.0,79,26.0,14.0
2014-06-17 18:00:00,2014-06-17,18,882,1,6,0,560,67.0,70,39.0,7.0
2014-06-17 19:00:00,2014-06-17,19,718,1,6,0,445,79.0,77,31.0,19.0
2014-06-17 20:00:00,2014-06-17,20,734,1,6,0,575,107.0,90,35.0,13.0
2014-06-17 21:00:00,2014-06-17,21,621,1,6,0,540,83.0,135,26.0,4.0
2014-06-17 22:00:00,2014-06-17,22,347,1,6,0,379,45.0,83,58.0,16.0
2014-06-17 23:00:00,2014-06-17,23,198,1,6,0,190,16.0,51,36.0,9.0
2014-06-18 00:00:00,2014-06-18,0,92,2,6,0,103,8.0,33,11.0,2.0
2014-06-18 01:00:00,2014-06-18,1,55,2,6,0,59,4.0,17,2.0,1.0
2014-06-18 02:00:00,2014-06-18,2,38,2,6,0,37,6.0,17,2.0,0.0
2014-06-18 03:00:00,2014-06-18,3,66,2,6,0,63,8.0,27,2.0,2.0
2014-06-18 04:00:00,2014-06-18,4,81,2,6,0,83,12.0,23,15.0,5.0
2014-06-18 05:00:00,2014-06-18,5,160,2,6,0,162,21.0,65,16.0,4.0
2014-06-18 06:00:00,2014-06-18,6,381,2,6,0,321,24.0,103,23.0,7.0
2014-06-18 07:00:00,2014-06-18,7,667,2,6,0,458,48.0,112,21.0,11.0
2014-06-18 08:00:00,2014-06-18,8,555,2,6,0,417,55.0,96,9.0,7.0
2014-06-18 09:00:00,2014-06-18,9,419,2,6,0,304,63.0,72,9.0,8.0
2014-06-18 10:00:00,2014-06-18,10,446,2,6,0,312,51.0,81,15.0,7.0
2014-06-18 11:00:00,2014-06-18,11,493,2,6,0,302,57.0,67,20.0,12.0
2014-06-18 12:00:00,2014-06-18,12,460,2,6,0,321,53.0,68,25.0,17.0
2014-06-18 13:00:00,2014-06-18,13,550,2,6,0,393,61.0,69,28.0,11.0
2014-06-18 14:00:00,2014-06-18,14,689,2,6,0,444,56.0,74,40.0,16.0
2014-06-18 15:00:00,2014-06-18,15,937,2,6,0,531,75.0,90,43.0,27.0
2014-06-18 16:00:00,2014-06-18,16,1080,2,6,0,624,73.0,66,52.0,16.0
2014-06-18 17:00:00,2014-06-18,17,1204,2,6,0,679,64.0,81,49.0,13.0
2014-06-18 18:00:00,2014-06-18,18,923,2,6,0,580,67.0,87,55.0,17.0
2014-06-18 19:00:00,2014-06-18,19,667,2,6,0,483,58.0,82,43.0,18.0
2014-06-18 20:00:00,2014-06-18,20,817,2,6,0,605,122.0,105,51.0,11.0
2014-06-18 21:00:00,2014-06-18,21,680,2,6,0,655,85.0,136,56.0,13.0
2014-06-18 22:00:00,2014-06-18,22,434,2,6,0,517,55.0,118,46.0,16.0
2014-06-18 23:00:00,2014-06-18,23,198,2,6,0,254,49.0,61,34.0,15.0
2014-06-19 00:00:00,2014-06-19,0,125,3,6,0,144,20.0,34,18.0,10.0
2014-06-19 01:00:00,2014-06-19,1,55,3,6,0,66,3.0,12,6.0,9.0
2014-06-19 02:00:00,2014-06-19,2,46,3,6,0,46,5.0,18,1.0,3.0
2014-06-19 03:00:00,2014-06-19,3,61,3,6,0,64,17.0,26,6.0,1.0
2014-06-19 04:00:00,2014-06-19,4,103,3,6,0,105,16.0,29,17.0,2.0
2014-06-19 05:00:00,2014-06-19,5,161,3,6,0,164,25.0,57,33.0,8.0
2014-06-19 06:00:00,2014-06-19,6,418,3,6,0,343,59.0,101,21.0,8.0
2014-06-19 07:00:00,2014-06-19,7,648,3,6,0,478,60.0,131,25.0,7.0
2014-06-19 08:00:00,2014-06-19,8,590,3,6,0,440,60.0,117,9.0,9.0
2014-06-19 09:00:00,2014-06-19,9,453,3,6,0,302,59.0,76,12.0,12.0
2014-06-19 10:00:00,2014-06-19,10,496,3,6,0,282,55.0,62,15.0,10.0
2014-06-19 11:00:00,2014-06-19,11,459,3,6,0,290,51.0,64,16.0,15.0
2014-06-19 12:00:00,2014-06-19,12,497,3,6,0,351,65.0,73,32.0,15.0
2014-06-19 13:00:00,2014-06-19,13,669,3,6,0,481,68.0,86,48.0,16.0
2014-06-19 14:00:00,2014-06-19,14,665,3,6,0,490,61.0,86,64.0,20.0
2014-06-19 15:00:00,2014-06-19,15,942,3,6,0,574,68.0,90,60.0,23.0
2014-06-19 16:00:00,2014-06-19,16,1083,3,6,0,614,103.0,68,36.0,16.0
2014-06-19 17:00:00,2014-06-19,17,1207,3,6,0,695,77.0,89,33.0,23.0
2014-06-19 18:00:00,2014-06-19,18,1005,3,6,0,643,121.0,94,30.0,16.0
2014-06-19 19:00:00,2014-06-19,19,1053,3,6,0,566,100.0,96,63.0,21.0
2014-06-19 20:00:00,2014-06-19,20,1277,3,6,0,903,143.0,121,56.0,13.0
2014-06-19 21:00:00,2014-06-19,21,906,3,6,0,911,144.0,147,70.0,19.0
2014-06-19 22:00:00,2014-06-19,22,658,3,6,0,850,93.0,116,34.0,22.0
2014-06-19 23:00:00,2014-06-19,23,316,3,6,0,447,51.0,64,45.0,23.0
2014-06-20 00:00:00,2014-06-20,0,154,4,6,0,188,11.0,40,10.0,9.0
2014-06-20 01:00:00,2014-06-20,1,87,4,6,0,118,12.0,32,9.0,6.0
2014-06-20 02:00:00,2014-06-20,2,58,4,6,0,69,4.0,15,1.0,0.0
2014-06-20 03:00:00,2014-06-20,3,89,4,6,0,99,12.0,30,1.0,1.0
